,hero_name,position,facet,matches,build_win_rate,talents,abilities,starting,common_late,early,mid,late,core
521,Pudge,Offlane,FRESH MEAT,410,58,"[1, 1, 1, 1]","['Meat Hook', 'Rot', 'Rot', 'Meat Shield', 'Rot', 'Dismember', 'Rot', 'Meat Shield', 'Meat Shield', 'Meat Shield']","['Tango', 'Gauntlets of Strength', 'Circlet', 'Iron Branch', 'Iron Branch', 'Gauntlets of Strength', 'Quelling Blade', 'Magic Stick', 'Ring of Protection', 'Iron Branch', 'Circlet', 'Faerie Fire']","['Phase Boots', 'Blink Dagger', 'Black King Bar', ""Aghanim's Scepter"", ""Shiva's Guard"", 'Eternal Shroud']","['Bracer', 'Bracer', 'Boots of Speed', 'Magic Wand', 'Wind Lace', 'Phase Boots']","['Blade Mail', 'Helm of Iron Will', 'Vanguard', 'Blink Dagger', 'Veil of Discord', ""Aghanim's Scepter"", 'Eternal Shroud', 'Crimson Guard', ""Aghanim's Shard"", ""Shiva's Guard"", 'Black King Bar']","['Ethereal Blade', 'Boots of Travel', 'Refresher Orb', 'Overwhelming Blink']","['Bracer', 'Bracer', 'Boots of Speed', 'Magic Wand', 'Phase Boots', 'Blade Mail', 'Blink Dagger', 'Helm of Iron Will', ""Aghanim's Scepter"", 'Crimson Guard', ""Aghanim's Shard"", ""Shiva's Guard"", 'Black King Bar', 'Veil of Discord', 'Eternal Shroud']"
522,Pudge,Offlane,FRESH MEAT,94,21,"[1, 1]","['Meat Hook', 'Rot', 'Rot', 'Meat Shield', 'Rot', 'Dismember', 'Rot', 'Meat Shield', 'Meat Shield', 'Meat Shield']","['Tango', 'Circlet', 'Gauntlets of Strength', 'Iron Branch', 'Gauntlets of Strength', 'Iron Branch', 'Quelling Blade', 'Circlet', 'Magic Stick', 'Ring of Protection', 'Iron Branch', 'Faerie Fire']",[],"['Boots of Speed', 'Phase Boots']","['Blink Dagger', 'Helm of Iron Will', 'Blade Mail', 'Eternal Shroud', ""Aghanim's Scepter"", 'Crimson Guard', ""Aghanim's Shard"", 'Pipe of Insight', 'Echo Sabre', 'Black King Bar', 'Guardian Greaves']",[],"['Bracer', 'Bracer', 'Boots of Speed', 'Magic Wand', 'Phase Boots', 'Blade Mail', 'Vanguard', 'Eternal Shroud']"
523,Pudge,Offlane,FLAYER'S HOOK,522,50,"[1, 1, 1, 1]","['Meat Hook', 'Rot', 'Rot', 'Meat Shield', 'Rot', 'Dismember', 'Rot', 'Meat Shield', 'Meat Shield', 'Meat Shield']","['Tango', 'Circlet', 'Gauntlets of Strength', 'Iron Branch', 'Iron Branch', 'Gauntlets of Strength', 'Quelling Blade', 'Magic Stick', 'Iron Branch', 'Ring of Protection', 'Circlet', 'Enchanted Mango']","['Phase Boots', 'Black King Bar', ""Aghanim's Scepter"", ""Shiva's Guard"", 'Blink Dagger', 'Eternal Shroud']","['Bracer', 'Bracer', 'Boots of Speed', 'Magic Wand', 'Wind Lace', 'Phase Boots']","['Vanguard', 'Helm of Iron Will', 'Blade Mail', 'Veil of Discord', 'Blink Dagger', 'Eternal Shroud', ""Aghanim's Scepter"", 'Crimson Guard', ""Aghanim's Shard"", 'Aether Lens', 'Ghost Scepter', ""Shiva's Guard"", 'Black King Bar']","['Heart of Tarrasque', 'Overwhelming Blink', 'Refresher Orb']","['Bracer', 'Boots of Speed', 'Magic Wand', 'Phase Boots', 'Veil of Discord', 'Blade Mail', 'Blink Dagger', 'Helm of Iron Will', 'Eternal Shroud', ""Aghanim's Scepter"", 'Bracer', ""Aghanim's Shard"", ""Shiva's Guard"", 'Black King Bar']"
524,Pudge,Offlane,FLAYER'S HOOK,208,20,"[1, 0, 0]","['Meat Hook', 'Rot', 'Rot', 'Meat Shield', 'Rot', 'Dismember', 'Rot', 'Meat Shield', 'Meat Shield', 'Meat Shield']","['Tango', 'Circlet', 'Gauntlets of Strength', 'Iron Branch', 'Gauntlets of Strength', 'Quelling Blade', 'Iron Branch', 'Magic Stick', 'Iron Branch', 'Ring of Protection', 'Circlet', 'Faerie Fire', 'Enchanted Mango', 'Blood Grenade']",[],"['Bracer', 'Bracer', 'Boots of Speed', 'Magic Wand', 'Phase Boots']","['Helm of Iron Will', 'Blade Mail', 'Blink Dagger', 'Aether Lens', 'Eternal Shroud', ""Aghanim's Scepter"", 'Ghost Scepter', ""Aghanim's Shard"", 'Black King Bar']",[],"['Bracer', 'Bracer', 'Boots of Speed', 'Wind Lace', 'Magic Wand', 'Phase Boots', 'Blade Mail', 'Aether Lens']"
525,Pudge,Support,FRESH MEAT,83,57,"[1, 0, 1, 0]","['Meat Hook', 'Rot', 'Rot', 'Meat Shield', 'Rot', 'Dismember', 'Rot', 'Meat Shield', 'Meat Shield', 'Meat Shield']","['Blood Grenade', 'Tango', 'Observer and Sentry Wards', 'Enchanted Mango', 'Sentry Ward', 'Wind Lace', 'Iron Branch', 'Magic Stick', 'Faerie Fire', 'Clarity', 'Iron Branch', 'Observer Ward', 'Boots of Speed']","['Tranquil Boots', 'Blade Mail', 'Crimson Guard', ""Aghanim's Scepter"", 'Black King Bar', 'Aether Lens']","['Wind Lace', 'Boots of Speed', 'Tranquil Boots', 'Magic Wand']","['Blade Mail', 'Aether Lens', 'Helm of Iron Will', 'Blink Dagger', ""Aghanim's Shard"", 'Glimmer Cape', 'Force Staff', 'Ghost Scepter', 'Crimson Guard', ""Aghanim's Scepter"", ""Eul's Scepter of Divinity"", 'Eternal Shroud', 'Ethereal Blade']","['Black King Bar', 'Veil of Discord', 'Lotus Orb', ""Shiva's Guard""]","['Wind Lace', 'Boots of Speed', 'Tranquil Boots', 'Magic Wand', 'Blade Mail', 'Aether Lens', 'Blink Dagger', ""Aghanim's Shard"", 'Helm of Iron Will']"
526,Pudge,Support,FRESH MEAT,50,42,"[1, 1]","['Meat Hook', 'Rot', 'Rot', 'Meat Shield', 'Rot', 'Dismember', 'Rot', 'Meat Shield', 'Meat Shield', '+5 Armor']","['Tango', 'Blood Grenade', 'Enchanted Mango', 'Iron Branch', 'Observer and Sentry Wards', 'Magic Stick', 'Faerie Fire', 'Sentry Ward', 'Observer Ward', 'Wind Lace', 'Boots of Speed', 'Clarity']",[],"['Wind Lace', 'Boots of Speed', 'Tranquil Boots']","['Phase Boots', 'Magic Wand', 'Blade Mail', 'Helm of Iron Will', 'Ghost Scepter', ""Aghanim's Shard"", 'Vanguard', ""Aghanim's Scepter"", ""Eul's Scepter of Divinity"", 'Crimson Guard', 'Eternal Shroud']","['Black King Bar', 'Kaya and Sange']","['Wind Lace', 'Boots of Speed', 'Magic Wand', 'Blade Mail', 'Tranquil Boots', 'Helm of Iron Will']"
527,Pudge,Support,FLAYER'S HOOK,4405,49,"[1, 0, 0, 0]","['Meat Hook', 'Rot', 'Meat Hook', 'Rot', 'Meat Hook', 'Dismember', 'Meat Hook', 'Rot', 'Rot', 'Meat Shield']","['Blood Grenade', 'Tango', 'Observer and Sentry Wards', 'Sentry Ward', 'Wind Lace', 'Clarity', 'Enchanted Mango', 'Iron Branch', 'Iron Branch', 'Magic Stick', 'Observer Ward', 'Boots of Speed', 'Faerie Fire']","['Blink Dagger', 'Aether Lens', 'Tranquil Boots', 'Force Staff', 'Ghost Scepter', 'Glimmer Cape']","['Wind Lace', 'Boots of Speed', 'Ring of Basilius', 'Tranquil Boots', 'Arcane Boots', 'Magic Wand']","['Aether Lens', 'Blink Dagger', ""Aghanim's Shard"", 'Glimmer Cape', 'Ghost Scepter', ""Eul's Scepter of Divinity"", 'Force Staff']","['Ethereal Blade', 'Black King Bar', 'Heart of Tarrasque', 'Boots of Travel', 'Aeon Disk', 'Boots of Travel 2']","['Wind Lace', 'Boots of Speed', 'Tranquil Boots', 'Magic Wand', ""Aghanim's Shard"", 'Aether Lens', 'Blink Dagger', 'Glimmer Cape', 'Ghost Scepter', ""Eul's Scepter of Divinity"", 'Force Staff', 'Ethereal Blade']"
528,Pudge,Support,FLAYER'S HOOK,528,23,"[1, 0, 1, 0]","['Meat Hook', 'Rot', 'Meat Hook', 'Rot', 'Meat Hook', 'Dismember', 'Meat Hook', 'Rot', 'Rot', 'Meat Shield']","['Blood Grenade', 'Tango', 'Observer and Sentry Wards', 'Sentry Ward', 'Wind Lace', 'Clarity', 'Enchanted Mango', 'Iron Branch', 'Iron Branch', 'Observer Ward', 'Magic Stick', 'Faerie Fire', 'Boots of Speed', 'Circlet']","['Tranquil Boots', 'Rod of Atos', 'Eternal Shroud', ""Aghanim's Scepter"", 'Black King Bar', 'Kaya']",[],"['Spirit Vessel', 'Blade Mail', 'Vanguard', ""Eul's Scepter of Divinity"", 'Helm of Iron Will', 'Force Staff', ""Aghanim's Shard"", 'Glimmer Cape', 'Eternal Shroud', ""Aghanim's Scepter"", 'Crimson Guard', 'Veil of Discord', 'Black King Bar', ""Shiva's Guard""]",['Boots of Travel'],"['Wind Lace', 'Boots of Speed', 'Tranquil Boots', 'Magic Wand', ""Aghanim's Shard"", ""Aghanim's Scepter"", 'Crimson Guard']"
529,Pudge,Hard Support,FRESH MEAT,38,21,"[1, 1, 0]","['Meat Hook', 'Rot', 'Rot', 'Meat Shield', 'Rot', 'Dismember', 'Rot', 'Meat Shield', 'Meat Shield', 'Meat Shield']","['Tango', 'Blood Grenade', 'Sentry Ward', 'Magic Stick', 'Wind Lace', 'Clarity', 'Enchanted Mango', 'Iron Branch', 'Observer and Sentry Wards', 'Iron Branch', 'Circlet', 'Iron Branch', 'Faerie Fire', 'Gauntlets of Strength']","['Magic Wand', 'Phase Boots', ""Eul's Scepter of Divinity"", 'Aether Lens', 'Force Staff']","['Wind Lace', 'Bracer', 'Boots of Speed', 'Ring of Basilius', 'Tranquil Boots', 'Magic Wand', 'Arcane Boots']","['Glimmer Cape', 'Ghost Scepter', 'Force Staff', ""Aghanim's Shard"", ""Aghanim's Scepter"", 'Pavise', 'Aether Lens', 'Solar Crest', 'Crimson Guard', ""Eul's Scepter of Divinity""]",[],"['Wind Lace', 'Boots of Speed', 'Tranquil Boots', 'Magic Wand']"
530,Pudge,Hard Support,FRESH MEAT,32,63,"[1, 0, 1, 0]","['Meat Hook', 'Rot', 'Rot', 'Meat Shield', 'Rot', 'Dismember', 'Rot', 'Meat Shield', 'Meat Shield', 'Meat Shield']","['Tango', 'Blood Grenade', 'Wind Lace', 'Sentry Ward', 'Clarity', 'Enchanted Mango', 'Observer and Sentry Wards', 'Iron Branch', 'Iron Branch', 'Gauntlets of Strength']","['Tranquil Boots', 'Blink Dagger', 'Black King Bar', 'Ghost Scepter', 'Aether Lens', 'Scythe of Vyse']","['Wind Lace', 'Boots of Speed', 'Tranquil Boots', 'Magic Wand']","['Aether Lens', 'Blade Mail', ""Eul's Scepter of Divinity"", 'Blink Dagger', ""Aghanim's Shard"", 'Force Staff', 'Glimmer Cape', 'Crimson Guard', 'Ghost Scepter']","[""Aghanim's Scepter"", 'Black King Bar', 'Scythe of Vyse']","['Wind Lace', 'Boots of Speed', 'Tranquil Boots', 'Magic Wand', 'Aether Lens', 'Blink Dagger']"
531,Pudge,Hard Support,FLAYER'S HOOK,2223,52,"[1, 0, 0, 0]","['Meat Hook', 'Rot', 'Meat Hook', 'Rot', 'Meat Hook', 'Dismember', 'Meat Hook', 'Rot', 'Rot', 'Meat Shield']","['Blood Grenade', 'Tango', 'Sentry Ward', 'Observer and Sentry Wards', 'Clarity', 'Wind Lace', 'Enchanted Mango', 'Magic Stick', 'Iron Branch', 'Iron Branch', 'Faerie Fire', 'Observer Ward']","['Blink Dagger', 'Aether Lens', 'Tranquil Boots', 'Force Staff', 'Ghost Scepter', 'Glimmer Cape']","['Wind Lace', 'Boots of Speed', 'Tranquil Boots', 'Arcane Boots', 'Magic Wand']","['Aether Lens', 'Blink Dagger', ""Aghanim's Shard"", 'Glimmer Cape', 'Ghost Scepter', ""Eul's Scepter of Divinity"", 'Force Staff']","['Ethereal Blade', 'Black King Bar', 'Boots of Travel', 'Heart of Tarrasque']","['Wind Lace', 'Boots of Speed', 'Tranquil Boots', 'Magic Wand', ""Aghanim's Shard"", 'Aether Lens', 'Blink Dagger', 'Glimmer Cape', 'Ghost Scepter', 'Force Staff']"
532,Pudge,Hard Support,FLAYER'S HOOK,1032,29,"[1, 0, 0, 0]","['Meat Hook', 'Rot', 'Meat Hook', 'Rot', 'Meat Hook', 'Dismember', 'Meat Hook', 'Rot', 'Rot', 'Meat Shield']","['Blood Grenade', 'Tango', 'Sentry Ward', 'Observer and Sentry Wards', 'Clarity', 'Wind Lace', 'Enchanted Mango', 'Iron Branch', 'Magic Stick', 'Iron Branch', 'Faerie Fire', 'Observer Ward']","['Aether Lens', 'Crimson Guard', 'Wind Lace', 'Arcane Boots', 'Force Staff', 'Orchid Malevolence']","['Wind Lace', 'Boots of Speed', 'Tranquil Boots', 'Magic Wand']","['Aether Lens', 'Blink Dagger', 'Glimmer Cape', 'Force Staff', 'Helm of Iron Will', ""Eul's Scepter of Divinity"", 'Crimson Guard', 'Lotus Orb', 'Pipe of Insight', 'Black King Bar']",[],"['Wind Lace', 'Boots of Speed', 'Tranquil Boots', 'Magic Wand', 'Arcane Boots', 'Aether Lens']"
533,Pugna,Mid,SIPHONING WARD,50,46,"[0, 0, 1, 0]","['Nether Blast', 'Decrepify', 'Nether Blast', 'Decrepify', 'Nether Blast', 'Life Drain', 'Nether Blast', 'Decrepify', 'Decrepify', 'Nether Ward']","['Tango', 'Faerie Fire', 'Observer Ward', 'Iron Branch', 'Iron Branch', 'Circlet', 'Iron Branch', 'Enchanted Mango', 'Mantle of Intelligence', 'Iron Branch']","['Aether Lens', ""Aghanim's Scepter"", 'Arcane Boots', 'Force Staff', 'Hurricane Pike', 'Kaya and Sange']","['Bottle', 'Null Talisman', 'Magic Wand', 'Boots of Speed', 'Ring of Basilius', 'Arcane Boots', 'Wind Lace']","['Aether Lens', 'Phylactery', 'Dagon', 'Kaya', ""Eul's Scepter of Divinity"", 'Dagon', 'Force Staff', 'Dagon', ""Aghanim's Shard"", 'Eternal Shroud', 'Dagon', 'Blink Dagger', ""Aghanim's Scepter"", 'Kaya and Sange', 'Dagon', 'Lotus Orb', 'Octarine Core']","['Black King Bar', ""Linken's Sphere""]","['Bottle', 'Magic Wand', 'Boots of Speed', 'Ring of Basilius', 'Arcane Boots', ""Aghanim's Shard"", 'Null Talisman', 'Aether Lens', ""Aghanim's Scepter"", 'Dagon', 'Dagon', 'Phylactery']"
534,Pugna,Mid,REWARDS OF RUIN,24,42,"[0, 1, 0]","['Nether Blast', 'Decrepify', 'Nether Blast', 'Decrepify', 'Nether Blast', 'Life Drain', 'Nether Blast', 'Decrepify', 'Decrepify', 'Nether Ward']","['Tango', 'Faerie Fire', 'Iron Branch', 'Observer Ward', 'Magic Stick', 'Iron Branch', 'Circlet', 'Iron Branch', 'Iron Branch']",[],"['Bottle', 'Null Talisman', 'Ring of Basilius', 'Boots of Speed', 'Magic Wand', 'Arcane Boots', 'Wind Lace']","['Phylactery', 'Aether Lens', ""Eul's Scepter of Divinity"", 'Dagon', 'Glimmer Cape', 'Eternal Shroud', 'Kaya', 'Meteor Hammer', 'Blink Dagger', ""Aghanim's Scepter"", ""Aghanim's Shard"", 'Guardian Greaves', 'Black King Bar', ""Linken's Sphere""]",['Kaya and Sange'],"['Bottle', 'Boots of Speed', 'Magic Wand', 'Ring of Basilius', 'Arcane Boots', 'Aether Lens']"
535,Pugna,Support,SIPHONING WARD,381,50,"[0, 0, 1, 0]","['Nether Blast', 'Nether Ward', 'Nether Blast', 'Decrepify', 'Nether Blast', 'Life Drain', 'Nether Blast', 'Decrepify', 'Decrepify', 'Decrepify']","['Tango', 'Blood Grenade', 'Sentry Ward', 'Magic Stick', 'Observer and Sentry Wards', 'Iron Branch', 'Faerie Fire', 'Circlet', 'Iron Branch', 'Enchanted Mango']","['Glimmer Cape', 'Aether Lens', 'Arcane Boots', 'Scythe of Vyse', 'Lotus Orb', 'Blink Dagger']","['Boots of Speed', 'Ring of Basilius', 'Null Talisman', 'Bracer', 'Magic Wand', 'Tranquil Boots', 'Wind Lace', 'Arcane Boots']","['Aether Lens', 'Glimmer Cape', ""Aghanim's Shard"", 'Force Staff', ""Eul's Scepter of Divinity"", 'Blink Dagger', 'Lotus Orb']","[""Aghanim's Scepter"", 'Black King Bar', 'Scythe of Vyse', 'Wind Waker']","['Boots of Speed', 'Ring of Basilius', 'Null Talisman', 'Magic Wand', 'Wind Lace', 'Arcane Boots', 'Aether Lens', 'Glimmer Cape', ""Aghanim's Shard"", 'Force Staff', 'Blink Dagger', 'Lotus Orb']"
536,Pugna,Support,REWARDS OF RUIN,48,58,"[0, 0, 1]","['Nether Blast', 'Nether Ward', 'Nether Blast', 'Decrepify', 'Nether Blast', 'Life Drain', 'Nether Blast', 'Decrepify', 'Decrepify', 'Decrepify']","['Tango', 'Blood Grenade', 'Circlet', 'Observer and Sentry Wards', 'Iron Branch', 'Sentry Ward', 'Faerie Fire', 'Mantle of Intelligence', 'Enchanted Mango', 'Iron Branch', 'Clarity', 'Circlet', 'Magic Stick']","['Arcane Boots', 'Aether Lens', 'Glimmer Cape', ""Aghanim's Scepter"", ""Eul's Scepter of Divinity"", 'Magic Wand']","['Boots of Speed', 'Null Talisman', 'Ring of Basilius', 'Magic Wand', 'Arcane Boots']","['Wind Lace', 'Aether Lens', 'Force Staff', 'Glimmer Cape', ""Eul's Scepter of Divinity"", ""Aghanim's Shard"", 'Guardian Greaves', 'Blink Dagger', ""Aghanim's Scepter""]",['Aeon Disk'],"['Boots of Speed', 'Ring of Basilius', 'Magic Wand', 'Arcane Boots', 'Wind Lace', 'Null Talisman', 'Aether Lens', 'Glimmer Cape']"
537,Pugna,Hard Support,SIPHONING WARD,490,54,"[0, 0, 1, 0]","['Nether Blast', 'Nether Ward', 'Nether Blast', 'Decrepify', 'Nether Blast', 'Life Drain', 'Nether Blast', 'Decrepify', 'Decrepify', 'Decrepify']","['Tango', 'Blood Grenade', 'Sentry Ward', 'Magic Stick', 'Faerie Fire', 'Iron Branch', 'Iron Branch', 'Circlet', 'Observer and Sentry Wards', 'Enchanted Mango', 'Iron Branch', 'Mantle of Intelligence']","['Aether Lens', 'Glimmer Cape', 'Arcane Boots', 'Force Staff', ""Eul's Scepter of Divinity"", 'Blink Dagger']","['Boots of Speed', 'Null Talisman', 'Ring of Basilius', 'Magic Wand', 'Arcane Boots', 'Tranquil Boots', 'Wind Lace']","['Bracer', 'Glimmer Cape', 'Aether Lens', 'Mekansm', ""Aghanim's Shard"", 'Force Staff', 'Ghost Scepter', 'Guardian Greaves', ""Eul's Scepter of Divinity"", 'Lotus Orb', 'Blink Dagger']","[""Linken's Sphere"", 'Scythe of Vyse']","['Boots of Speed', 'Null Talisman', 'Ring of Basilius', 'Magic Wand', 'Arcane Boots', 'Wind Lace', 'Glimmer Cape', 'Aether Lens', ""Aghanim's Shard"", 'Force Staff', 'Lotus Orb']"
538,Pugna,Hard Support,REWARDS OF RUIN,23,43,"[0, 0, 0]","['Nether Blast', 'Nether Ward', 'Nether Blast', 'Decrepify', 'Nether Blast', 'Life Drain', 'Nether Blast', 'Decrepify', 'Decrepify', 'Decrepify']","['Tango', 'Blood Grenade', 'Sentry Ward', 'Enchanted Mango', 'Iron Branch', 'Circlet', 'Faerie Fire', 'Magic Stick', 'Clarity', 'Boots of Speed', 'Observer and Sentry Wards', 'Iron Branch']","['Arcane Boots', 'Force Staff', 'Aether Lens', 'Lotus Orb', 'Blink Dagger']","['Boots of Speed', 'Tranquil Boots', 'Ring of Basilius', 'Null Talisman', 'Magic Wand', 'Arcane Boots', 'Wind Lace']","['Meteor Hammer', 'Kaya', 'Glimmer Cape', 'Aether Lens', 'Force Staff', 'Lotus Orb']",['Blink Dagger'],"['Boots of Speed', 'Magic Wand', 'Arcane Boots', 'Ring of Basilius', 'Glimmer Cape']"
539,Queen of Pain,Mid,SUCCUBUS,211,57,"[0, 1, 1, 1]","['Scream Of Pain', 'Blink', 'Scream Of Pain', 'Blink', 'Scream Of Pain', 'Sonic Wave', 'Scream Of Pain', 'Blink', 'Blink', '+8 Strength']","['Tango', 'Faerie Fire', 'Observer Ward', 'Iron Branch', 'Iron Branch', 'Circlet']","['Black King Bar', 'Kaya and Sange', ""Linken's Sphere"", ""Shiva's Guard"", 'Power Treads', 'Parasma']","['Bottle', 'Null Talisman', 'Magic Wand', 'Boots of Speed', 'Power Treads']","['Dagon', 'Orchid Malevolence', 'Witch Blade', 'Kaya', 'Kaya and Sange', ""Eul's Scepter of Divinity"", ""Aghanim's Scepter"", ""Aghanim's Shard"", 'Black King Bar', 'Veil of Discord', 'Dagon', ""Linken's Sphere"", 'Parasma', 'Manta Style', ""Shiva's Guard"", 'Yasha and Kaya']","['Octarine Core', 'Boots of Travel', 'Scythe of Vyse', 'Wind Waker', 'Aeon Disk', 'Refresher Orb', 'Divine Rapier']","['Bottle', 'Null Talisman', 'Magic Wand', 'Boots of Speed', 'Power Treads', 'Orchid Malevolence', 'Kaya', 'Kaya and Sange', ""Eul's Scepter of Divinity"", ""Aghanim's Scepter"", ""Aghanim's Shard"", 'Black King Bar', 'Witch Blade', 'Dagon', ""Linken's Sphere"", ""Shiva's Guard"", 'Octarine Core', 'Parasma']"
540,Queen of Pain,Mid,SUCCUBUS,104,27,"[0, 0, 0, 0]","['Scream Of Pain', 'Blink', 'Scream Of Pain', 'Blink', 'Scream Of Pain', 'Sonic Wave', 'Scream Of Pain', 'Blink', 'Blink', '+8 Strength']","['Tango', 'Faerie Fire', 'Observer Ward', 'Iron Branch', 'Iron Branch', 'Circlet']",[],"['Bottle', 'Null Talisman', 'Magic Wand', 'Boots of Speed', 'Power Treads']","['Dagon', 'Mage Slayer', 'Orchid Malevolence', 'Witch Blade', 'Maelstrom', 'Kaya', 'Eternal Shroud', 'Manta Style', 'Gleipnir', 'Hurricane Pike', 'Black King Bar', ""Linken's Sphere"", 'Rod of Atos', 'Scythe of Vyse', 'Parasma', 'Tiara of Selemene']",['Daedalus'],"['Bottle', 'Null Talisman', 'Magic Wand', 'Boots of Speed', 'Power Treads', 'Orchid Malevolence', 'Witch Blade']"
541,Queen of Pain,Mid,MASOCHIST,1473,45,"[0, 1, 1, 1]","['Scream Of Pain', 'Blink', 'Scream Of Pain', 'Blink', 'Scream Of Pain', 'Sonic Wave', 'Scream Of Pain', 'Blink', 'Blink', '+8 Strength']","['Tango', 'Faerie Fire', 'Observer Ward', 'Iron Branch', 'Iron Branch']","['Black King Bar', 'Octarine Core', 'Dagon', ""Aghanim's Scepter"", 'Kaya and Sange', ""Linken's Sphere""]","['Bottle', 'Null Talisman', 'Null Talisman', 'Magic Wand', 'Boots of Speed', 'Arcane Boots', 'Power Treads']","['Dagon', 'Wind Lace', 'Kaya', ""Eul's Scepter of Divinity"", 'Eternal Shroud', 'Kaya and Sange', 'Dagon', ""Aghanim's Scepter"", ""Aghanim's Shard"", 'Dagon', 'Black King Bar', 'Veil of Discord', 'Dagon', ""Linken's Sphere"", 'Yasha and Kaya', 'Boots of Travel', 'Dagon', 'Tiara of Selemene', ""Shiva's Guard"", 'Octarine Core']","['Wind Waker', 'Scythe of Vyse', 'Refresher Orb', 'Boots of Travel 2']","['Bottle', 'Null Talisman', 'Magic Wand', 'Boots of Speed', 'Power Treads', 'Dagon', 'Kaya', ""Aghanim's Shard"", ""Linken's Sphere"", 'Kaya and Sange', ""Eul's Scepter of Divinity"", ""Aghanim's Scepter"", 'Black King Bar', 'Veil of Discord', 'Dagon', ""Shiva's Guard"", 'Boots of Travel', 'Octarine Core', 'Yasha and Kaya', 'Wind Waker', 'Scythe of Vyse', 'Refresher Orb']"
542,Queen of Pain,Offlane,MASOCHIST,34,44,"[0, 1, 0, 0]","['Scream Of Pain', 'Blink', 'Scream Of Pain', 'Blink', 'Scream Of Pain', 'Sonic Wave', 'Scream Of Pain', 'Blink', 'Blink', '+8 Strength']","['Tango', 'Circlet', 'Faerie Fire', 'Iron Branch', 'Iron Branch', 'Mantle of Intelligence', 'Magic Stick', 'Circlet', 'Observer Ward', 'Magic Wand', 'Iron Branch']","[""Linken's Sphere"", ""Shiva's Guard"", ""Aghanim's Scepter"", 'Null Talisman', 'Kaya', 'Dagon']","['Null Talisman', 'Null Talisman', 'Urn of Shadows', 'Ring of Basilius', 'Magic Wand', 'Boots of Speed', 'Arcane Boots', 'Power Treads', 'Spirit Vessel']","['Wind Lace', 'Dagon', 'Mekansm', 'Kaya', ""Aghanim's Shard"", 'Kaya and Sange', ""Eul's Scepter of Divinity"", 'Veil of Discord', ""Aghanim's Scepter"", 'Dagon', 'Black King Bar', ""Linken's Sphere"", 'Dagon', 'Octarine Core', 'Boots of Travel', ""Shiva's Guard"", 'Scythe of Vyse', 'Yasha and Kaya']","['Refresher Orb', 'Wind Waker']","['Null Talisman', 'Null Talisman', 'Arcane Boots', 'Magic Wand', 'Boots of Speed', 'Dagon', 'Kaya']"
543,Razor,Carry,THUNDERHEAD,241,46,"[0, 1, 0, 0]","['Plasma Field', 'Static Link', 'Plasma Field', 'Static Link', 'Plasma Field', 'Eye of the Storm', 'Plasma Field', '', '', '']","['Tango', 'Circlet', 'Iron Branch', 'Magic Stick', 'Iron Branch', 'Slippers of Agility', 'Faerie Fire', 'Quelling Blade', 'Circlet', 'Magic Wand', 'Iron Branch']","['Black King Bar', 'Satanic', 'Refresher Orb', 'Power Treads', 'Manta Style', 'Gleipnir']","['Wraith Band', 'Boots of Speed', 'Magic Wand', 'Null Talisman', 'Power Treads', 'Falcon Blade', 'Wind Lace']","['Maelstrom', 'Yasha', 'Manta Style', 'Gleipnir', 'Sange and Yasha', 'Black King Bar', ""Aghanim's Shard"", 'Morbid Mask', ""Linken's Sphere"", 'Assault Cuirass', 'Satanic', 'Butterfly', 'Tiara of Selemene']","['Bloodthorn', 'Refresher Orb', 'Nullifier', 'Eye of Skadi', 'Boots of Travel']","['Wraith Band', 'Boots of Speed', 'Magic Wand', 'Null Talisman', 'Power Treads', 'Falcon Blade', 'Wind Lace', 'Maelstrom', 'Yasha', 'Manta Style', 'Gleipnir', 'Sange and Yasha', 'Black King Bar', ""Aghanim's Shard"", 'Morbid Mask', 'Satanic', 'Butterfly', 'Refresher Orb']"
544,Razor,Carry,DYNAMO,658,51,"[0, 1, 0, 0]","['Plasma Field', 'Static Link', 'Static Link', 'Plasma Field', 'Plasma Field', 'Eye of the Storm', 'Plasma Field', '', '', '']","['Tango', 'Circlet', 'Iron Branch', 'Magic Stick', 'Iron Branch', 'Slippers of Agility', 'Circlet', 'Magic Wand', 'Quelling Blade', 'Faerie Fire']","['Black King Bar', 'Satanic', 'Refresher Orb', 'Manta Style', 'Butterfly', 'Power Treads']","['Wraith Band', 'Boots of Speed', 'Magic Wand', 'Null Talisman', 'Power Treads', 'Falcon Blade', 'Wind Lace']","['Maelstrom', 'Yasha', 'Manta Style', 'Sange and Yasha', 'Gleipnir', 'Black King Bar', ""Aghanim's Shard"", 'Morbid Mask', ""Linken's Sphere"", 'Tiara of Selemene', 'Satanic', 'Butterfly']","['Assault Cuirass', 'Refresher Orb', 'Monkey King Bar', 'Blink Dagger', ""Shiva's Guard"", 'Swift Blink', 'Divine Rapier', 'Silver Edge']","['Wraith Band', 'Boots of Speed', 'Magic Wand', 'Null Talisman', 'Power Treads', 'Wind Lace', 'Maelstrom', 'Yasha', 'Manta Style', 'Gleipnir', 'Sange and Yasha', 'Black King Bar', ""Aghanim's Shard"", 'Morbid Mask', 'Satanic', 'Butterfly', 'Assault Cuirass', 'Refresher Orb']"
